Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
		5.144E+2	6.974E-1		
		5.147E+2	6.888E-1		
		5.151E+2	7.036E-1		
		5.154E+2	6.970E-1		
		5.158E+2	7.060E-1		
		5.161E+2	7.020E-1		
		5.165E+2	7.109E-1		
		5.168E+2	7.081E-1		
		5.172E+2	7.157E-1		
		5.175E+2	7.204E-1		
		5.179E+2	7.212E-1		
		5.182E+2	7.252E-1		
		5.186E+2	7.245E-1		
		5.189E+2	7.230E-1		
		5.193E+2	7.345E-1		
		5.196E+2	7.341E-1		
		5.200E+2	7.393E-1		
		5.203E+2	7.448E-1		
		5.207E+2	7.338E-1		
		5.210E+2	7.419E-1		
		5.214E+2	7.539E-1		
		5.217E+2	7.381E-1		
		5.221E+2	7.568E-1		
		5.224E+2	7.638E-1		
		5.228E+2	7.577E-1		
		5.231E+2	7.571E-1		
		5.235E+2	7.643E-1		
		5.238E+2	7.670E-1		
		5.242E+2	7.597E-1		
		5.245E+2	7.663E-1		
		5.249E+2	7.760E-1		
		5.252E+2	7.698E-1		
		5.256E+2	7.754E-1		
		5.259E+2	7.831E-1		
		5.262E+2	7.834E-1		
		5.266E+2	7.906E-1		
		5.270E+2	7.928E-1		
		5.273E+2	7.936E-1		
		5.276E+2	7.869E-1		
		5.280E+2	8.002E-1		
		5.284E+2	7.969E-1		
		5.287E+2	7.958E-1		
		5.290E+2	8.008E-1		
		5.294E+2	8.072E-1		
		5.298E+2	8.053E-1		
		5.301E+2	8.010E-1		
		5.304E+2	8.086E-1		
		5.308E+2	8.147E-1		
		5.311E+2	8.112E-1		
		5.315E+2	8.098E-1		
		5.318E+2	8.076E-1		
		5.322E+2	8.154E-1		
		5.325E+2	8.234E-1		
		5.329E+2	8.303E-1		
		5.332E+2	8.264E-1		
		5.336E+2	8.329E-1		
		5.339E+2	8.210E-1		
		5.343E+2	8.354E-1		
		5.346E+2	8.333E-1		
		5.350E+2	8.326E-1		
		5.353E+2	8.419E-1		
		5.357E+2	8.316E-1		
		5.360E+2	8.446E-1		
		5.364E+2	8.315E-1		
		5.367E+2	8.370E-1		
		5.371E+2	8.322E-1		
		5.374E+2	8.477E-1		
		5.378E+2	8.415E-1		
		5.381E+2	8.384E-1		
		5.385E+2	8.470E-1		
		5.388E+2	8.447E-1		
		5.391E+2	8.500E-1		
		5.395E+2	8.530E-1		
		5.399E+2	8.549E-1		
		5.402E+2	8.602E-1		
		5.405E+2	8.586E-1		
		5.409E+2	8.491E-1		
		5.412E+2	8.539E-1		
		5.416E+2	8.604E-1		
		5.419E+2	8.647E-1		
		5.423E+2	8.614E-1		
		5.426E+2	8.648E-1		
		5.430E+2	8.627E-1		
		5.433E+2	8.612E-1		
		5.437E+2	8.680E-1		
		5.440E+2	8.706E-1		
		5.444E+2	8.787E-1		
		5.447E+2	8.782E-1		
		5.451E+2	8.741E-1		
		5.454E+2	8.693E-1		
		5.458E+2	8.785E-1		
		5.461E+2	8.823E-1		
		5.464E+2	8.803E-1		
		5.468E+2	8.802E-1		
		5.471E+2	8.864E-1		
		5.475E+2	8.813E-1		
		5.478E+2	8.806E-1		
		5.482E+2	8.868E-1		
		5.485E+2	8.863E-1		
		5.489E+2	8.919E-1		
		5.492E+2	8.852E-1		
		5.496E+2	8.914E-1		
		5.499E+2	8.921E-1		
		5.503E+2	8.887E-1		
		5.506E+2	8.952E-1		
		5.510E+2	8.986E-1		
		5.513E+2	8.960E-1		
		5.516E+2	8.966E-1		
		5.520E+2	8.937E-1		
		5.523E+2	8.968E-1		
		5.527E+2	8.969E-1		
		5.530E+2	8.964E-1		
